Date,Open,High,Low,Close,Adj Close,Volume
2017-11-16,236.520004,237.929993,236.500000,237.539993,220.075989,1072300
2017-11-17,237.169998,237.389999,236.789993,236.899994,219.483047,1370500
2017-11-20,237.119995,237.470001,236.860001,237.210007,219.770264,1420400
2017-11-21,238.059998,239.000000,238.000000,238.789993,221.234070,1151500
2017-11-22,238.860001,238.949997,238.440002,238.619995,221.076553,2143500
2017-11-24,239.119995,239.279999,238.990005,239.119995,221.539841,1219300
2017-11-27,239.190002,239.529999,238.830002,239.050003,221.474976,2654000
2017-11-28,239.589996,241.479996,239.440002,241.419998,223.670700,1800500
2017-11-29,241.600006,242.179993,240.839996,241.330002,223.587326,2442100
2017-11-30,242.300003,244.399994,242.229996,243.350006,225.458817,5451700
2017-12-01,243.250000,243.710007,239.520004,242.899994,225.041916,3775600
2017-12-04,244.699997,245.070007,242.589996,242.639999,224.801056,2162000
2017-12-05,242.910004,243.580002,241.630005,241.779999,224.004272,1886300
2017-12-06,241.729996,242.259995,241.330002,241.770004,223.995026,1204800
2017-12-07,241.690002,242.910004,241.550003,242.570007,224.736191,2670000
2017-12-08,243.449997,243.919998,243.199997,243.889999,225.959167,1685700
2017-12-11,244.020004,244.710007,243.899994,244.679993,226.691055,2513300
2017-12-12,244.940002,245.580002,244.690002,245.100006,227.080185,1855000
2017-12-13,245.360001,245.800003,244.970001,245.039993,227.024567,1808300
2017-12-14,245.399994,245.479996,244.000000,244.070007,226.125931,1932900
2017-12-15,245.149994,246.550003,245.070007,246.119995,228.025177,3170800
2017-12-18,247.520004,248.009995,247.449997,247.649994,229.442673,2089600
2017-12-19,247.919998,247.949997,246.630005,246.750000,228.608887,3170300
2017-12-20,247.720001,247.770004,246.270004,246.559998,228.432831,2570000
2017-12-21,247.220001,247.809998,246.820007,247.059998,228.896103,2262400
2017-12-22,247.089996,247.130005,246.440002,247.009995,228.849731,1888500
2017-12-26,245.660004,245.710007,245.259995,245.539993,228.583511,1492300
2017-12-27,245.710007,246.020004,245.380005,245.679993,228.713852,1379100
2017-12-28,246.130005,246.210007,245.770004,246.139999,229.142090,2346700
2017-12-29,246.759995,246.770004,245.029999,245.289993,228.350800,2326700
2018-01-02,246.149994,247.089996,245.740005,247.089996,230.026489,2784300
2018-01-03,247.240005,248.699997,247.179993,248.559998,231.394958,2917700
2018-01-04,249.270004,250.119995,249.169998,249.649994,232.409698,2918000
2018-01-05,250.460007,251.399994,249.949997,251.250000,233.899200,2190200
2018-01-08,251.160004,251.880005,250.869995,251.770004,234.383270,2476200
2018-01-09,252.179993,252.940002,251.910004,252.300003,234.876678,2129800
2018-01-10,251.509995,252.169998,250.820007,251.869995,234.476379,1953600
2018-01-11,252.470001,253.729996,252.330002,253.729996,236.207886,2280300
2018-01-12,254.029999,255.559998,253.899994,255.410004,237.771896,2054900
2018-01-16,256.790009,257.399994,253.800003,254.479996,236.906143,3719600
2018-01-17,255.500000,257.350006,254.740005,256.940002,239.196274,1867700
2018-01-18,256.839996,257.269989,256.019989,256.589996,238.870453,3154200
2018-01-19,257.149994,257.690002,256.529999,257.679993,239.885132,2541200
2018-01-22,257.450012,259.779999,257.450012,259.750000,241.812225,1607800
2018-01-23,259.839996,260.630005,259.510010,260.339996,242.361450,2161100
2018-01-24,261.029999,261.630005,259.019989,260.209991,242.240387,2935500
2018-01-25,261.170013,261.220001,259.529999,260.329987,242.352127,3585600
2018-01-26,261.329987,263.369995,260.970001,263.359985,245.172897,2857300
2018-01-29,262.829987,263.250000,261.480011,261.540009,243.478546,5145000
2018-01-30,259.670013,260.350006,258.459991,258.750000,240.881256,6678900
2018-01-31,259.829987,260.380005,257.950012,258.989990,241.104706,5585800
2018-02-01,258.290009,260.119995,257.950012,258.730011,240.862625,3125700
2018-02-02,257.369995,257.500000,253.089996,253.190002,235.705185,5532200
2018-02-05,251.259995,253.470001,241.919998,242.789993,226.023407,8559200
2018-02-06,238.800003,247.809998,237.669998,247.279999,230.203354,11701700
2018-02-07,246.710007,250.279999,245.919998,245.929993,228.946564,6240200
2018-02-08,246.250000,246.429993,236.699997,236.789993,220.437775,6985700
2018-02-09,239.600006,242.199997,232.419998,240.440002,223.835709,9713100
2018-02-12,242.500000,245.320007,240.660004,243.740005,226.907837,4236200
2018-02-13,242.630005,245.000000,241.970001,244.559998,227.671173,3077700
2018-02-14,243.000000,248.119995,242.839996,247.759995,230.650192,3650800
2018-02-15,249.600006,250.970001,246.979996,250.970001,233.638504,2923800
2018-02-16,250.270004,253.000000,250.169998,250.940002,233.610611,3007500
2018-02-20,250.000000,251.509995,248.600006,249.419998,232.195557,3454400
2018-02-21,249.860001,252.440002,248.110001,248.110001,230.976059,2798000
2018-02-22,249.169998,250.899994,247.809998,248.410004,231.255295,3177700
2018-02-23,249.820007,252.490005,249.300003,252.490005,235.053558,2923100
2018-02-26,253.559998,255.500000,252.990005,255.399994,237.762604,1892000
2018-02-27,255.630005,256.339996,252.139999,252.139999,234.727722,2947100
2018-02-28,253.369995,253.820007,249.339996,249.339996,232.121094,2716600
2018-03-01,249.529999,251.029999,244.449997,246.050003,229.058289,5182300
2018-03-02,244.240005,247.860001,243.330002,247.360001,230.277847,3276500
2018-03-05,246.020004,250.789993,245.949997,250.199997,232.921677,3024600
2018-03-06,251.220001,251.250000,249.229996,250.830002,233.508194,1932000
2018-03-07,248.539993,251.070007,248.360001,250.720001,233.405777,2730200
2018-03-08,251.399994,252.020004,250.360001,251.889999,234.494995,3021600
2018-03-09,253.399994,256.260010,253.050003,256.250000,238.553879,2450800
2018-03-12,256.640015,257.250000,255.580002,256.000000,238.321167,2029200
2018-03-13,257.200012,257.709991,253.710007,254.309998,236.747833,3080600
2018-03-14,255.330002,255.509995,252.460007,252.970001,235.500427,2352700
2018-03-15,253.550003,254.210007,252.220001,252.729996,235.276993,2161500
2018-03-16,253.229996,254.080002,252.970001,252.990005,235.519028,1554600
2018-03-19,252.250000,252.259995,247.869995,249.610001,232.372437,2715800
2018-03-20,249.990005,250.660004,249.330002,250.050003,232.782074,1991400
2018-03-21,249.940002,252.119995,249.309998,249.470001,232.242111,2777300
2018-03-22,247.110001,248.080002,243.029999,243.270004,226.470276,3589400
2018-03-23,243.740005,244.089996,237.919998,238.089996,221.647964,3815500
2018-03-26,240.820007,243.809998,238.320007,243.529999,227.749222,5529000
2018-03-27,244.470001,245.039993,237.770004,239.309998,223.802658,3363600
2018-03-28,239.460007,241.220001,237.529999,238.639999,223.176117,4384100
2018-03-29,239.850006,243.610001,239.080002,242.080002,226.393188,2910800
2018-04-02,241.190002,241.699997,233.919998,236.479996,221.156067,4696400
2018-04-03,237.809998,240.000000,235.929993,239.479996,223.961700,3287900
2018-04-04,235.869995,242.809998,235.699997,242.240005,226.542847,4598000
2018-04-05,243.899994,244.889999,242.800003,243.990005,228.179459,3436600
2018-04-06,241.940002,243.509995,236.979996,238.619995,223.157394,4931600
2018-04-09,240.149994,243.250000,239.320007,239.589996,224.064514,2956000
2018-04-10,242.750000,244.380005,241.570007,243.539993,227.758560,2903800
2018-04-11,242.000000,243.990005,241.949997,242.250000,226.552200,2068300
2018-04-12,243.710007,245.250000,243.470001,244.279999,228.450638,1723600
2018-04-13,245.839996,245.839996,242.500000,243.600006,227.814697,2887700
2018-04-16,245.270004,246.350006,244.410004,245.580002,229.666397,2149200
2018-04-17,247.419998,248.809998,246.880005,248.220001,232.135330,2301800
2018-04-18,248.660004,249.220001,247.940002,248.360001,232.266235,1365100
2018-04-19,247.619995,247.889999,245.960007,247.000000,230.994385,1997100
2018-04-20,246.949997,247.130005,243.970001,245.000000,229.123993,2103900
2018-04-23,245.550003,246.080002,243.750000,244.889999,229.021149,1472600
2018-04-24,245.970001,246.119995,240.009995,241.550003,225.897537,3653500
2018-04-25,241.509995,242.630005,239.600006,242.169998,226.477371,2354800
2018-04-26,243.220001,245.470001,242.770004,244.660004,228.806000,2106800
2018-04-27,245.229996,245.570007,243.889999,244.919998,229.049179,2178600
2018-04-30,245.509995,246.050003,242.850006,242.919998,227.178757,2146100
2018-05-01,242.449997,243.520004,240.759995,243.440002,227.665024,2323100
2018-05-02,243.210007,244.020004,241.360001,241.779999,226.112640,1636400
2018-05-03,240.880005,241.899994,237.919998,241.210007,225.579575,2666500
2018-05-04,240.250000,245.059998,239.889999,244.410004,228.572205,1785200
2018-05-07,245.190002,246.190002,244.460007,245.169998,229.282974,3127200
2018-05-08,244.830002,245.529999,243.570007,245.160004,229.273590,1924500
2018-05-09,245.860001,247.899994,245.360001,247.539993,231.499374,1506200
2018-05-10,248.360001,250.199997,248.250000,249.860001,233.669052,1537600
2018-05-11,250.039993,250.919998,249.479996,250.470001,234.239502,1703500
2018-05-14,251.119995,251.759995,250.210007,250.750000,234.501373,1478200
2018-05-15,249.500000,249.520004,248.059998,249.029999,232.892822,2600600
2018-05-16,249.080002,250.539993,249.070007,250.089996,233.884125,2588700
2018-05-17,249.789993,250.990005,249.080002,249.880005,233.687759,1714200
2018-05-18,249.529999,249.850006,248.889999,249.259995,233.107941,1702800
2018-05-21,250.770004,251.679993,250.429993,251.089996,234.819351,1262900
2018-05-22,251.669998,251.940002,250.100006,250.369995,234.145981,1055400
2018-05-23,249.119995,251.149994,248.949997,251.149994,234.875443,1484100
2018-05-24,250.740005,251.000000,248.759995,250.669998,234.426559,2025300
2018-05-25,250.039993,250.639999,249.490005,250.039993,233.837372,1654700
2018-05-29,248.279999,249.080002,245.970001,247.149994,231.134644,4465800
2018-05-30,248.529999,250.880005,248.429993,250.410004,234.183395,1359700
2018-05-31,249.990005,250.300003,248.279999,248.789993,232.668396,2378800
2018-06-01,250.229996,251.649994,250.169998,251.410004,235.118607,1953900
2018-06-04,252.169998,252.800003,251.960007,252.520004,236.156723,2031500
2018-06-05,252.660004,253.130005,251.869995,252.869995,236.483978,1491200
2018-06-06,253.369995,254.960007,252.720001,254.889999,238.373123,2763200
2018-06-07,255.369995,255.699997,253.880005,254.770004,238.260895,2615900
2018-06-08,254.360001,255.619995,254.190002,255.570007,239.009048,1517500
2018-06-11,255.789993,256.670013,255.699997,255.899994,239.317673,2648000
2018-06-12,256.390015,256.630005,255.600006,256.329987,239.719803,1182200
2018-06-13,256.529999,256.769989,255.229996,255.309998,238.765869,2507800
2018-06-14,256.309998,256.619995,255.460007,256.049988,239.457947,1913800
2018-06-15,255.270004,256.070007,254.130005,255.830002,239.252228,2000100
2018-06-18,254.179993,255.360001,253.710007,255.220001,238.681732,2015800
2018-06-19,252.830002,254.460007,252.419998,254.250000,237.774597,1863300
2018-06-20,254.970001,255.369995,254.320007,254.710007,238.204788,1578200
2018-06-21,254.660004,254.669998,252.580002,253.119995,236.717789,4037600
2018-06-22,254.399994,254.520004,253.320007,253.570007,237.138657,3092000
2018-06-25,252.369995,252.509995,248.350006,250.059998,233.856110,6690000
2018-06-26,250.660004,251.529999,249.910004,250.610001,234.370468,2968600
2018-06-27,251.270004,252.729996,248.429993,248.529999,232.425232,3433800
2018-06-28,247.300003,249.600006,246.630005,248.880005,233.841202,2638400
2018-06-29,249.979996,251.360001,249.100006,249.509995,234.433075,3711600
2018-07-02,247.559998,249.889999,247.320007,249.800003,234.705597,1943100
2018-07-03,250.679993,250.759995,248.440002,248.789993,233.756607,1157900
2018-07-05,250.070007,250.940002,248.910004,250.919998,235.757889,1948100
2018-07-06,250.910004,253.389999,250.520004,253.009995,237.721634,2622200
2018-07-09,254.050003,255.320007,254.009995,255.250000,239.826233,3979500
2018-07-10,255.750000,256.299988,255.449997,256.140015,240.662491,1314500
2018-07-11,254.600006,255.410004,254.029999,254.389999,239.018219,2335100
2018-07-12,255.660004,256.660004,255.009995,256.570007,241.066498,2874000
2018-07-13,256.489990,257.160004,255.990005,256.790009,241.273178,1814500
2018-07-16,256.890015,257.010010,256.160004,256.630005,241.122864,993500
2018-07-17,255.850006,258.059998,255.800003,257.730011,242.156418,1825900
2018-07-18,257.760010,258.320007,257.279999,258.200012,242.598007,2606800
2018-07-19,257.500000,257.899994,256.750000,257.220001,241.677216,2050500
2018-07-20,257.000000,257.649994,256.779999,256.980011,241.451721,2710700
2018-07-23,256.730011,257.609985,256.399994,257.470001,241.912125,1447000
2018-07-24,258.839996,259.570007,257.820007,258.679993,243.048996,2916000
2018-07-25,258.540009,261.250000,258.429993,261.049988,245.275772,2608700
2018-07-26,260.140015,261.010010,260.100006,260.279999,244.552368,2166500
2018-07-27,260.730011,260.739990,257.579987,258.589996,242.964447,2666200
2018-07-30,258.600006,258.779999,256.640015,257.100006,241.564468,1601400
2018-07-31,258.019989,259.089996,257.600006,258.399994,242.785919,1992500
2018-08-01,258.640015,259.190002,257.350006,258.079987,242.485260,1651700
2018-08-02,256.730011,259.600006,256.480011,259.390015,243.716080,1767300
2018-08-03,259.600006,260.660004,259.390015,260.660004,244.909348,2017600
2018-08-06,260.559998,261.829987,260.200012,261.640015,245.830139,1843000
2018-08-07,262.200012,262.779999,262.079987,262.369995,246.516052,2619200
2018-08-08,262.230011,262.670013,261.790009,262.230011,246.384506,1560400
2018-08-09,262.329987,262.739990,261.760010,261.899994,246.074448,1084400
